CustomerID,Age Group,Gender,ItemPurchased,Category,PurchaseAmount,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,PromoCodeUsed,PreviousPurchases,PaymentMethod,DiscountValue
1033,50 - 59,,Boots,Footwear,36,Maine,M,Lavender,Fall,4,Yes,Free Shipping,No,0,Credit Card,0
1034,10 - 19,Female,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,No,41,Bank Transfer,
1035,60 - 70,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,No,0,Bank Transfer,0
1036,0 - 9,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,No,0,Debit Card,0
1037,60 - 70,Female,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,No,0,Bank Transfer,0
1038,0 - 9,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,No,0,Debit Card,
1039,40 - 49,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3,Yes,Express,No,0,Bank Transfer,0
1040,20 - 29,Female,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,No,39,Debit Card,0
1041,60 - 70,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4,Yes,Next Day Air,No,0,Cash,0
1042,30 - 39,Female,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,No,0,Cash,0
1043,50 - 59,Female,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,0,Credit Card,10
1044,20 - 29,,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,No,0,Debit Card,0
1045,0 - 9,Female,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,0,Bank Transfer,20
1046,0 - 9,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,No,11,Cash,0
1047,40 - 49,Female,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,No,0,Debit Card,
1048,30 - 39,Female,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Standard,No,0,Credit Card,0
1049,30 - 39,Female,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,0,Debit Card,20
1050,40 - 49,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,No,0,Cash,
1051,40 - 49,,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,No,0,Debit Card,0
1052,40 - 49,Female,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,No,0,Cash,0
1053,60 - 70,Female,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3,Yes,2-Day Shipping,Yes,0,Credit Card,50
1054,50 - 59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,No,0,Debit Card,0
1055,10 - 19,Female,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,No,0,Debit,
1056,60 - 70,Female,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,0,Debit Card,10
1057,20 - 29,Female,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,42,Debit Card,20
1058,60 - 70,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,0,Credit Card,10
1059,20 - 29,Female,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,No,49,Bank Transfer,
1060,20 - 29,Female,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Standard,No,0,Debit Card,
1061,20 - 29,Female,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,0,Debit Card,10
1062,30 - 39,Female,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,No,0,Debit Card,
1063,50 - 59,Female,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,No,21,Debit Card,
1064,60 - 70,Female,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,No,0,Cash,
1065,30 - 39,Female,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,No,42,Credit Card,0
1066,50 - 59,Female,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,0,Debit,10
1067,40 - 49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4,No,Store Pickup,No,0,Credit,
1068,10 - 19,Female,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,No,0,Cash,
1069,50 - 59,Female,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,No,47,Credit Card,0
1070,30 - 39,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,0,Debit Card,50
1071,50 - 59,Female,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,No,0,Debit Card,0
1072,60 - 70,Female,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,No,0,Credit Card,0
1073,40 - 49,Female,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.5,No,Express,No,0,Debit Card,
1074,20 - 29,Female,Scarf,Accessories,96,California,XL,Purple,Spring,4,No,Store Pickup,No,0,Credit Card,0
1075,40 - 49,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Standard,No,0,Bank Transfer,0
1076,50 - 59,Female,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,0,Debit Card,10
1077,30 - 39,Female,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,47,Debit Card,10
1078,50 - 59,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,5,Credit,10
1079,30 - 39,Female,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,No,49,Credit Card,0
1080,10 - 19,Female,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,No,0,Bank Transfer,
1081,60 - 70,Female,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,22,Cash,10
1082,60 - 70,Female,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,0,Credit Card,10
1083,50 - 59,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,0,Debit Card,10
1084,30 - 39,Female,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,No,Store Pickup,No,0,Cash,0
1085,30 - 39,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,No,48,Cash,
1086,20 - 29,Female,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,3,No,Store Pickup,Yes,0,Debit Card,10
1087,50 - 59,Female,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3,No,Free Shipping,No,27,Cash,
1088,40 - 49,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Next Day Air,No,0,Bank Transfer,0
1089,40 - 49,Female,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,No,0,Credit,
1090,40 - 49,Female,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Next Day Air,No,0,Credit,0
1091,30 - 39,Female,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,0,Cash,20
1092,40 - 49,Female,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,No,0,Credit Card,0
1093,60 - 70,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,No,0,Debit Card,
1094,60 - 70,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,No,0,Debit Card,0
1095,0 - 9,Female,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,0,Cash,10
1096,10 - 19,Female,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3,No,Free Shipping,Yes,0,Bank Transfer,50
1097,50 - 59,Female,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,2.6,No,Standard,No,0,Credit Card,
1098,50 - 59,Female,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,No,0,Bank Transfer,0
1099,40 - 49,Female,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,0,Credit Card,20
1100,10 - 19,Female,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,No,0,Bank Transfer,
1101,50 - 59,Female,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Express,No,2,Credit Card,0
1102,30 - 39,Female,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3,No,Free Shipping,No,39,Cash,
1103,50 - 59,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Express,Yes,0,Cash,10
1104,30 - 39,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,No,8,Debit Card,0
1105,30 - 39,Female,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Express,Yes,0,Bank Transfer,10
1106,30 - 39,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3,No,Next Day Air,No,0,Debit Card,0
1107,50 - 59,Female,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,No,12,Debit Card,
1108,0 - 9,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,No,Store Pickup,No,0,Bank Transfer,
1109,20 - 29,Female,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Standard,No,50,Cash,0
1110,60 - 70,Female,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,4.9,No,Next Day Air,No,0,Debit Card,
1111,20 - 29,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3,No,Standard,No,0,Cash,
1112,20 - 29,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Next Day Air,No,0,Credit Card,
1113,60 - 70,Female,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,0,Cash,10
1114,20 - 29,Female,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,No,Next Day Air,No,0,Cash,
1115,50 - 59,Female,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,No,47,Bank Transfer,0
1116,30 - 39,Female,Hat,Accessories,58,New York,S,Peach,Fall,4,No,2-Day Shipping,No,0,Cash,
1117,60 - 70,Female,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,No,0,Credit,
1118,20 - 29,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,Store Pickup,No,0,Credit Card,0
1119,40 - 49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,0,Debit,50
1120,30 - 39,Female,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Standard,No,0,Credit Card,
1121,20 - 29,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4,No,Next Day Air,No,0,Debit Card,0
1122,60 - 70,Female,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,No,0,Cash,
1123,60 - 70,Female,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,0,Credit Card,10
1124,30 - 39,Female,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,No,0,Cash,0
1125,40 - 49,Female,Sweater,Clothing,20,Iowa,M,Orange,Spring,4.9,No,Express,Yes,0,Cash,10
1126,0 - 9,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,No,0,Bank Transfer,0
1127,20 - 29,Female,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,No,0,Debit Card,0
1128,50 - 59,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,No,0,Debit Card,
1129,50 - 59,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,No,0,Debit Card,0
1130,30 - 39,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,46,Debit Card,20
1131,60 - 70,Female,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,No,0,Cash,
1132,60 - 70,Female,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,No,0,Bank Transfer,0
1133,50 - 59,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,No,0,Cash,0
1134,0 - 9,Female,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,No,0,Cash,
1135,60 - 70,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,4.6,No,Express,No,2,Debit Card,
1136,60 - 70,Female,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,32,Bank Transfer,20
1137,20 - 29,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,No,0,Cash,
1138,40 - 49,Female,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,No,16,Bank Transfer,
1139,10 - 19,Female,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Express,No,32,Debit Card,0
1140,50 - 59,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,Standard,No,0,Debit Card,
1141,30 - 39,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Store Pickup,No,0,Credit Card,0
1142,30 - 39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,0,Cash,10
1143,60 - 70,Female,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,No,0,Debit Card,0
1144,60 - 70,Female,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,43,Debit,10
1145,40 - 49,Female,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,No,0,Bank Transfer,0
1146,30 - 39,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3,No,Express,No,0,Cash,0
1147,40 - 49,Female,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,No,7,Bank Transfer,
1148,50 - 59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,No,0,Debit Card,0
1149,30 - 39,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,10,Debit,10
1150,20 - 29,Female,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,40,Debit Card,10
1151,20 - 29,,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,0,Debit Card,10
1152,40 - 49,Female,Blouse,Clothing,86,Ohio,M,Gray,Spring,4.2,No,Express,Yes,0,Credit Card,10
1153,60 - 70,Female,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4,No,Standard,No,8,Credit,0
1154,20 - 29,,Shirt,Clothing,41,Idaho,M,Pink,Summer,4,No,Free Shipping,Yes,0,Bank Transfer,10
1155,40 - 49,,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,No,0,Credit Card,
1156,60 - 70,Female,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,No,0,Credit,
1157,20 - 29,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,0,Debit Card,10
1158,0 - 9,Female,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Standard,No,0,Cash,
1159,60 - 70,Female,Belt,Accessories,89,Nevada,L,Orange,Summer,4,No,2-Day Shipping,Yes,41,Bank Transfer,10
1160,60 - 70,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,No,46,Debit Card,0
1161,30 - 39,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,0,Debit Card,10
1162,60 - 70,Female,Shorts,Clothing,52,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,0,Cash,10
1163,40 - 49,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,No,0,Cash,0
1164,20 - 29,Female,Pants,Clothing,56,Tennessee,L,White,Summer,3,No,2-Day Shipping,No,0,Debit Card,0
1165,60 - 70,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,No,47,Credit,0
1166,50 - 59,Female,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,No,0,Debit Card,0
1167,0 - 9,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,22,Debit Card,20
1168,60 - 70,Female,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,No,0,Credit,0
1169,60 - 70,Female,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,No,0,Debit Card,
1170,20 - 29,Female,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,No,0,Cash,0
1171,50 - 59,Female,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Express,No,0,Cash,
1172,0 - 9,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,No,0,Debit Card,0
1173,50 - 59,Female,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,No,42,Bank Transfer,
1174,40 - 49,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,No,42,Cash,0
1175,40 - 49,Female,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Express,Yes,0,Bank Transfer,10
1176,30 - 39,Female,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,No,0,Credit,
1177,30 - 39,Female,Dress,Clothing,83,Oregon,M,Red,Winter,4.6,No,Free Shipping,No,0,Credit,0
1178,50 - 59,Female,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Standard,No,0,Debit Card,0
1179,30 - 39,Female,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,23,Debit Card,10
1180,20 - 29,Female,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,0,Bank Transfer,10
1181,20 - 29,Female,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Standard,No,34,Cash,
1182,60 - 70,Female,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Free Shipping,No,0,Bank Transfer,
1183,30 - 39,Female,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,No,0,Credit,
1184,20 - 29,Female,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,0,Credit Card,
1185,60 - 70,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Express,No,19,Credit Card,
1186,40 - 49,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,No,29,Credit Card,
1187,60 - 70,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,27,Credit Card,10
1188,50 - 59,Female,Hat,Accessories,89,Iowa,L,Maroon,Fall,3,No,Express,No,0,Credit Card,
1189,60 - 70,Female,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,No,0,Credit Card,0
1190,60 - 70,Female,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,4.9,No,Free Shipping,Yes,28,Debit Card,10
1191,60 - 70,Female,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,No,31,Credit Card,
1192,0 - 9,Female,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,No,50,Debit Card,
1193,40 - 49,Female,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4,No,2-Day Shipping,Yes,0,Debit Card,10
1194,40 - 49,Female,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5,No,2-Day Shipping,No,0,Credit Card,0
1195,50 - 59,Female,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,2-Day Shipping,No,0,Credit Card,0
1196,20 - 29,Female,Scarf,Accessories,95,Texas,M,White,Winter,4,No,2-Day Shipping,Yes,0,Debit Card,10
1197,30 - 39,Female,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,0,Bank Transfer,10
1198,50 - 59,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Standard,No,0,Cash,0
1199,40 - 49,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,0,Cash,50
1200,0 - 9,Female,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,0,Debit Card,10
1201,20 - 29,Female,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,0,Credit,10
1202,20 - 29,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,No,0,Debit Card,0
1203,40 - 49,Female,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Standard,No,14,Debit Card,
1204,40 - 49,Female,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,No,0,Bank Transfer,
1205,60 - 70,Female,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,No,0,Credit Card,
1206,50 - 59,Female,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,No,38,Bank Transfer,
1207,20 - 29,Female,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3,No,Free Shipping,Yes,0,Debit Card,10
1208,60 - 70,Female,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,0,Credit Card,10
1209,20 - 29,Female,Boots,Footwear,100,Wisconsin,S,Red,Winter,2.9,No,2-Day Shipping,Yes,0,Debit Card,20
1210,0 - 9,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,No,0,Bank Transfer,
1211,30 - 39,Female,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Next Day Air,No,0,Cash,0
1212,20 - 29,Female,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,No,0,Debit Card,
1213,30 - 39,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,0,Credit Card,20
1214,60 - 70,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,0,Debit Card,10
1215,30 - 39,Female,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,0,Cash,10
1216,0 - 9,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,15,Credit Card,10
1217,60 - 70,Female,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,3,Debit Card,20
1218,50 - 59,Female,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,No,0,Cash,0
1219,50 - 59,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,No,0,Cash,0
1220,10 - 19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Next Day Air,No,0,Credit Card,0
1221,60 - 70,Female,Gloves,Accessories,64,Kentucky,M,Green,Winter,4.9,No,Express,No,36,Bank Transfer,0
1222,10 - 19,Female,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,No,Standard,Yes,0,Cash,50
1223,0 - 9,Female,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,No,0,Bank Transfer,
1224,0 - 9,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Free Shipping,No,0,Bank Transfer,0
1225,60 - 70,Female,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,No,0,Debit Card,0
1226,20 - 29,Female,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,No,0,Debit Card,0
1227,50 - 59,Female,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,No,0,Debit Card,0
1228,20 - 29,Female,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,0,Bank Transfer,10
1229,50 - 59,Female,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,No,0,Cash,0
1230,30 - 39,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Express,No,39,Bank Transfer,
1231,20 - 29,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,4.6,No,Standard,No,49,Debit Card,0
1232,60 - 70,Female,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4,No,2-Day Shipping,No,0,Credit Card,
1233,50 - 59,Female,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,No,Free Shipping,No,31,Debit Card,0
1234,40 - 49,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Next Day Air,No,0,Debit Card,0
1235,30 - 39,Female,Gloves,Accessories,99,New Jersey,M,Indigo,Fall,4.1,No,Store Pickup,Yes,0,Bank Transfer,10
1236,20 - 29,,Sweater,Clothing,22,Idaho,M,Red,Spring,3,No,Store Pickup,No,0,Debit,
1237,40 - 49,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Store Pickup,No,35,Debit Card,0
1238,20 - 29,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,No,0,Credit Card,0
1239,50 - 59,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,Express,Yes,0,Debit Card,20
1240,60 - 70,Female,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,Standard,No,32,Debit Card,0
1241,40 - 49,Female,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,No,0,Debit Card,
1242,0 - 9,Female,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Express,No,34,Credit Card,0
1243,50 - 59,Female,Socks,Clothing,27,Nevada,M,Lavender,Summer,4,No,Next Day Air,No,0,Bank Transfer,
1244,0 - 9,Female,Blouse,Clothing,23,New Hampshire,S,Pink,Spring,3,No,Store Pickup,Yes,0,Debit Card,20
1245,60 - 70,Female,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,No,0,Cash,
1246,40 - 49,Female,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Standard,No,30,Bank Transfer,
1247,20 - 29,Female,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Standard,No,27,Cash,0
1248,60 - 70,Female,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,3.5,No,Express,Yes,0,Debit Card,20
1249,60 - 70,Female,Hat,Accessories,37,Wisconsin,XL,Red,Winter,3,No,Free Shipping,Yes,8,Credit Card,20
